,Name,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Charge2,Charge3,Charge4,Charge5,y
3787,100104_A549_8plex_IPG400_inj1_4_fr_35.08791.08791.3,2019.0646,0,0.0,0.009,15,7.230205920891033,0.018,7.458,0.7082658299525428,1.8370306005250143,0.9820927579662676,0.0013073385528482,1.0728853843808748,2.650745332091247,0.0029815126346905,0,1,0,0,1
4732,100104_A549_8plex_IPG400_inj1_4_fr_33.08890.08890.3,2212.2821,0,0.0,0.011,18,7.368108113759202,0.00015,13.0411,0.539774785733299,1.2362718747465244,0.9308435726382712,0.0074990219590049,1.036982750872063,2.3227056496634257,0.0119239270331241,0,1,0,0,0
7520,100104_A549_8plex_IPG400_inj1_4_fr_36.05369.05369.2,1439.75388,0,0.0,0.003887,10,11.344836362588245,4.23e-06,5.0589,0.539774785733299,1.2362718747465244,0.9308435726382712,0.0074990219590049,1.036982750872063,2.3227056496634257,0.0119239270331241,1,0,0,0,0
2416,100104_A549_8plex_IPG400_inj1_4_fr_35.07392.07392.3,1576.8167,0,0.0,0.004,11,11.192908556006818,0.009,10.3662,1.8117448396363829,4.788443226311413,0.995623898348602,0.0027939735678397,2.5781734599425685,6.389414657036609,0.0095039138320504,0,1,0,0,1
156,100104_A549_8plex_IPG400_inj1_4_fr_34.06181.06181.3,1843.935385,0,0.0,0.004574,13,7.400257270699079,0.00129,7.9353,0.6128086929684444,1.4555461618839696,0.9719660505525456,0.0108328878668962,1.0681604349545455,2.331090743184701,0.0134026743917193,0,1,0,0,0
2376,100104_A549_8plex_IPG400_inj1_4_fr_33.09731.09731.3,1968.0569,0,0.0,0.001,15,5.953627351452845,0.01,7.9725,0.9462425596106392,2.456571117062542,0.966796662287606,0.0047640553643722,1.5902546625613023,3.8835957887300143,0.0122910150631738,0,1,0,0,1
6734,100104_A549_8plex_IPG400_inj1_4_fr_35.06129.06129.3,2087.0703,2,0.1538461538461538,0.001,13,9.636351466641472,0.00028,11.0304,0.3041362415623233,0.6465268363060444,0.978819170268215,0.0016563900406655,0.4035567406157395,0.8937578971460873,0.0016563900406658,0,1,0,0,0
165,100104_A549_8plex_IPG400_inj1_4_fr_36.07011.07011.3,2472.2689,0,0.0,0.001,19,8.824207854243562,0.00023,11.5475,0.8553615977626198,1.1719534297372858,0.7582111011476859,0.0195733841104768,1.183678665633238,2.4445089525551658,0.0197807982135641,0,1,0,0,0
5022,100104_A549_8plex_IPG400_inj1_4_fr_33.02263.02263.3,1455.799032,1,0.1428571428571428,0.008626,7,8.919991864410525,0.0263,4.3838,0.1856568319446579,0.4596705583811821,0.9864417932031608,0.0014232406910782,0.4486723732903468,0.9771384644832268,0.0021266849806411,0,1,0,0,0
2350,100104_A549_8plex_IPG400_inj1_4_fr_32.09371.09371.2,1968.054173,0,0.0,0.001838,15,6.217426373351999,0.000418,4.7954,0.5380911302757704,1.241908084028928,0.9711953280604104,0.0022276597421146,1.1680859797680103,2.7721637056613693,0.0091372568856286,1,0,0,0,0
