,Name,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Charge2,Charge3,Charge4,Charge5,y
8071,100104_A549_8plex_IPG400_inj1_4_fr_35.02916.02916.2,1217.657688,0,0.0,0.008138,8,8.975806793630932,0.0306,3.9224,0.2677790512853605,0.5828155470070743,0.9760634676744516,0.0020212991487635,0.870310147278639,1.9320503181593007,0.0079569115714325,1,0,0,0,0
6100,100104_A549_8plex_IPG400_inj1_4_fr_33.02343.02343.2,1513.814304,1,0.125,0.007186,8,10.5188649806661,0.00265,4.4442,0.1873683412855734,0.3400721986640577,0.9977420616974252,0.0009593485967706,0.5208181720587302,1.2253066907745946,0.0027267875532497,1,0,0,0,0
4031,100104_A549_8plex_IPG400_inj1_4_fr_32.05854.05854.4,2460.2438,2,0.125,0.011,16,10.404700229628506,0.00071,11.8859,0.3973746677037665,0.8951401933925588,0.961928392358836,0.0051476974514599,0.7945659221858833,1.757838936219791,0.0095431648691972,0,0,1,0,0
1120,100104_A549_8plex_IPG400_inj1_4_fr_33.07246.07246.3,2309.127829,1,0.0588235294117647,0.003662,17,8.37421085036924,3.73e-05,9.1337,0.4605204209656828,1.041548123654028,0.9403452349610264,0.0109715444856995,1.2410772050993029,2.7252341033072964,0.0237538317578899,0,1,0,0,0
10616,100104_A549_8plex_IPG400_inj1_4_fr_32.06843.06843.2,1182.655979,0,0.0,0.007157,7,11.37413487986231,0.019,3.3543,0.271064320417531,0.6262733643158276,0.9798418484564472,0.0019688691744631,0.4698685654496224,1.051535594221914,0.0026714677104023,1,0,0,0,0
10066,100104_A549_8plex_IPG400_inj1_4_fr_33.09682.09682.3,2654.3364,2,0.1,0.008,20,6.135473166095911,0.028,9.7548,0.8285301374242269,2.035090531964157,0.9401389608810018,0.0098559551790782,1.492144706516379,3.369409425331304,0.0093523778941655,0,1,0,0,0
6248,100104_A549_8plex_IPG400_inj1_4_fr_34.09555.09555.4,2010.1804,1,0.0833333333333333,0.007,12,6.466352711937938,0.22,3.2607,0.7083844515016179,1.804607385998898,0.9555271929451336,0.0117716839972287,1.449469091097738,3.322302656474321,0.0166948358406454,0,0,1,0,1
7519,100104_A549_8plex_IPG400_inj1_4_fr_32.02256.02256.2,1263.629856,0,0.0,2.1e-05,8,8.739007339465376,0.000208,4.642,0.539774785733299,1.2362718747465244,0.9308435726382712,0.0074990219590049,1.036982750872063,2.3227056496634257,0.0119239270331241,1,0,0,0,0
7913,100104_A549_8plex_IPG400_inj1_4_fr_33.06367.06367.3,2132.10311,1,0.0588235294117647,0.000406,17,9.45046239975746,2.27e-05,7.6991,0.3420871893575556,0.7198045121932244,0.941637172369667,0.0056911809151454,0.5690331744130634,1.1176328614410602,0.0056911809151456,0,1,0,0,0
3271,100104_A549_8plex_IPG400_inj1_4_fr_36.06208.06208.2,1470.739353,1,0.1111111111111111,0.001306,9,11.505042589083436,0.000647,6.2727,0.539774785733299,1.2362718747465244,0.9308435726382712,0.0074990219590049,1.036982750872063,2.3227056496634257,0.0119239270331241,1,0,0,0,0
